鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
太平區,房地(土地+建物)+車位,臺中市太平區育賢路121~150號,18.42,住,,,1070325,土地3建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870626,139.04,4,2,2,有,有,7600000,54661,坡道機械,0.0,0,,RPSOMLTKOHNFFJB86CA
太平區,房地(土地+建物),臺中市太平區東村路121~150號,23.36,住,,,1070505,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0790718,93.81,5,2,2,有,無,3300000,35177,,0.0,0,,RPXNMLTKOHNFFJB27CA
太平區,房地(土地+建物),臺中市太平區太平二十街82巷1~30號,71.0,住,,,1070423,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0700130,143.77,5,2,3,有,無,6600000,45907,,0.0,0,,RPVOMLPKOHNFFJB76CA
太平區,房地(土地+建物),臺中市太平區東方一街8巷1~30號,114.22,,鄉村區,乙種建築用地,1070423,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0821231,284.67,5,2,5,有,有,7600000,26698,,0.0,0,,RPRNMLQKOHNFFJB98CA
太平區,土地,孝平段271~300地號,1.5,住,,,1070515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,220000,146667,,0.0,0,共有土地,RPPOMLLMNHNFFJB48CA
太平區,房地(土地+建物)+車位,臺中市太平區大興十六街1~30號,40.96,,鄉村區,乙種建築用地,1070415,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841018,152.99,3,2,2,有,有,4220000,27584,升降平面,0.0,0,,RPUNMLKMNHNFFJB78CA
太平區,房地(土地+建物)+車位,臺中市太平區新興二街121~150號,21.96,住,,,1070424,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030106,197.12,2,2,2,有,有,10610000,53825,坡道平面,69.32,0,,RPOOMLKMNHNFFJB28CA
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段301~330號,21.46,住,,,1070330,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030106,162.46,3,2,2,有,有,8200000,50474,坡道平面,34.66,0,,RPRNMLQJOHNFFJB88CA
太平區,房地(土地+建物)+車位,臺中市太平區中山路二段391~420號,33.19,,鄉村區,乙種建築用地,1070427,土地1建物2車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0801101,125.48,3,2,2,有,有,4200000,33471,坡道機械,0.0,0,,RPQNMLRLNHNFFJB98CA
太平區,土地,振興段871~900地號,21.32,住,,,1070516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,770000,36116,,0.0,0,,RPRNMLTLNHNFFJB66CA
太平區,房地(土地+建物)+車位,臺中市太平區新興路31~60號,29.68,住,,,1070507,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020718,232.81,4,2,2,有,有,10600000,52099,坡道平面,71.58,2200000,,RPQNMLKMNHNFFJB38CA
太平區,房地(土地+建物),臺中市太平區振英街91~120號,14.03,住,,,1070424,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820618,90.16,3,2,2,有,有,3880000,43035,,0.0,0,,RPVNMLPLNHNFFJB66CA
太平區,房地(土地+建物),臺中市太平區建成街361~390號,97.0,住,,,1070421,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0830418,189.82,4,3,3,有,無,9000000,47413,,0.0,0,,RPWNMLPLNHNFFJB76CA
烏日區,土地,蘆竹湳段1~30地號,528.0,其他,,,1070321,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20124000,38114,,0.0,0,,RPRNMLLKOHNFFIB38CA
大里區,房地(土地+建物)+車位,臺中市大里區中興路二段153巷1~30號,16.46,住,,,1070503,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830917,133.81,3,2,2,有,有,5000000,37366,坡道機械,0.0,500000,,RPQOMLNKOHNFFIB58CA
大里區,房地(土地+建物),臺中市大里區中興路二段631~660號,47.24,住,,,1070507,土地1建物2車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711030,171.03,4,2,2,有,無,1600000,9355,,0.0,0,,RPVQMLPKOHNFFIB86CA
大里區,房地(土地+建物),臺中市大里區成功路57巷26弄31~60號,71.85,住,,,1070316,土地5建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0820423,190.17999999999998,4,3,3,有,無,4000000,21033,,0.0,0,,RPTQMLPKOHNFFIB66CA
大里區,房地(土地+建物),臺中市大里區文化街301~330號,75.72,商,,,1070408,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0931129,207.22,5,3,3,有,無,10500000,50671,,0.0,0,,RPQNMLQKOHNFFIB78CA
大里區,房地(土地+建物),臺中市大里區東榮路451~480號,81.09,住,,,1070329,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，騎樓,四層,店面(店鋪),住商用,鋼筋混凝土造,0710310,246.87,5,2,4,有,無,25250000,102281,,0.0,0,,RPPNMLLKOHNFFIB18CA
霧峰區,土地,五福段1111~1140地號,573.15,,特定農業區,農牧用地,1070403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3806000,6640,,0.0,0,,RPUNMLPJOHNFFIB98CA
大里區,土地,大里段1111~1140地號,491.5,,特定農業區,農牧用地,1070222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13677000,27827,,0.0,0,,RPWNMLPJOHNFFIB56CA
大里區,土地,大里段1111~1140地號,491.5,,特定農業區,農牧用地,1070222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13677000,27827,,0.0,0,,RPXNMLPJOHNFFIB66CA
烏日區,房地(土地+建物)+車位,臺中市烏日區公園路61~90號,24.56,住,,,1070331,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050108,216.94,4,2,2,有,有,11000000,50705,坡道平面,47.34,0,,RPVOMLOJOHNFFIB09CA
霧峰區,土地,文化段961~990地號,93.19,,山坡地保育區,特定目的事業用地,1070508,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,4292,,0.0,0,,RPPNMLLJOHNFFIB08CA
大里區,房地(土地+建物)+車位,臺中市大里區東榮路一段121~150號,16.35,商,,,1070502,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021118,172.97000000000003,3,2,2,有,有,8980000,51917,坡道平面,34.69,0,,RPXNMLLJOHNFFIB88CA
烏日區,房地(土地+建物),臺中市烏日區光明路159巷68弄1~30號,91.19,住,,,1070426,土地4建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0950117,152.8,3,2,2,有,無,9650000,63154,,0.0,0,,RPPNMLTLNHNFFIB98CA
霧峰區,土地,霧峰段北溝小段1~30地號,620.0,,山坡地保育區,農牧用地,1070503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,3226,,0.0,0,,RPSNMLSLNHNFFIB56CA
霧峰區,土地,五福段691~720地號,5.79,,特定農業區,農牧用地,1070227,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,70000,12090,,0.0,0,,RPTNMLSLNHNFFIB66CA
霧峰區,土地,五福段511~540地號,301.77,,鄉村區,乙種建築用地,1070502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,10604,,0.0,0,,RPROMLPLNHNFFIB88CA
潭子區,房地(土地+建物)+車位,臺中市潭子區榮興街57巷1~30號,33.79,住,,,1070414,土地1建物1車位1,九層，十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801129,196.26,5,2,2,有,有,8500000,43310,坡道平面,0.0,0,,RPUNMLKLOHNFFHB58CA
潭子區,房地(土地+建物),臺中市潭子區大德一路61~90號,70.54,住,,,1070412,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0640420,111.03,4,3,2,有,無,9500000,85562,,0.0,0,,RPUNMLLJOHNFFHB48CA
大雅區,房地(土地+建物),臺中市大雅區中山北路117巷1~30號,15.01,住,,,1070416,土地1建物2車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690915,72.32,3,2,2,有,無,3000000,41482,,0.0,0,2戶打通。,RPPNMLMJOHNFFHB08CA
潭子區,房地(土地+建物),臺中市潭子區祥和路133巷61~90號,82.72,住,,,1070507,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010404,167.51,4,2,5,有,無,13400000,79995,,0.0,0,,RPPOMLSLNHNFFHB88CA
潭子區,房地(土地+建物),臺中市潭子區祥和路106巷1~30號,72.78,住,,,1070421,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680502,104.52,3,2,2,有,無,6350000,60754,,0.0,0,,RPROMLSLNHNFFHB09CA
大雅區,房地(土地+建物),臺中市大雅區鳳鳴路1~30號,93.51,農,,,1070507,土地6建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0840805,179.4,5,3,3,有,無,7500000,41806,,0.0,0,,RPUNMLPLNHNFFHB98CA
東勢區,房地(土地+建物),臺中市東勢區豐勢路31~60號,55.85,住,,,1070408,土地1建物1車位0,全,二層,透天厝,商業用,加強磚造,,102.68,2,1,2,有,無,6100000,59408,,0.0,0,,RPPNMLMKOHNFFGB08CA
東勢區,土地,詒新段211~240地號,100.0,工,,,1061229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1343100,13431,,0.0,0,,RPPNMLRJOHNFFGB48CA
新社區,土地,水底寮段上水底寮小段751~780地號,3066.0,,山坡地保育區,農牧用地,1070316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,652,,0.0,0,,RPSNMLOLNHNFFGB58CA
東勢區,土地,東勢段石角小段1~30地號,2510.0,,山坡地保育區,農牧用地,1070330,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1195,,0.0,0,,RPSNMLPLNHNFFGB68CA
梧棲區,房地(土地+建物),臺中市梧棲區星美路181~210號,149.99,住,,,1070413,土地2建物2車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041012,337.9,6,2,6,有,有,17800000,52678,,0.0,0,,RPUOMLTKOHNFFFB66CA
沙鹿區,房地(土地+建物),臺中市沙鹿區正英十二街66巷1~30號,115.75,住,,,1070427,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030611,199.11,5,3,3,有,有,12500000,62779,,0.0,0,,RPPNMLPKOHNFFFB28CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保順路121~150號,15.11,住,,,1070329,土地4建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870626,88.7,3,1,2,有,有,3500000,39459,坡道機械,0.0,0,,RPPNMLTKOHNFFFB68CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區錦上街61~90號,55.31,住,,,1070314,土地3建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840320,241.85999999999999,0,0,0,無,無,5970000,24271,坡道平面,12.37,400000,,RPQNMLTKOHNFFFB78CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區錦上街61~90號,52.55,住,,,1070314,土地3建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840320,186.72,0,0,0,無,無,4630000,24262,坡道平面,12.37,400000,,RPRNMLTKOHNFFFB88CA
清水區,房地(土地+建物),臺中市清水區文興路30巷1~30號,108.0,住,,,1070501,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0810325,143.03,4,2,4,有,無,6100000,42648,,0.0,0,,RPSNMLTKOHNFFFB98CA
沙鹿區,房地(土地+建物),臺中市沙鹿區鎮南路二段55巷121~150號,92.77,住,,,1070413,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950906,252.03,14,1,14,有,無,9950000,39479,,0.0,0,,RPQNMLSJOHNFFFB58CA
清水區,土地,三田段1201~1230地號,106.0,農,,,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,19811,,0.0,0,,RPXNMLPJOHNFFFB98CA
梧棲區,房地(土地+建物),臺中市梧棲區民和東街55巷1~30號,73.75,住,,,1070318,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1061124,211.17,4,2,4,有,無,11600000,54932,,0.0,0,,RPSNMLQJOHNFFFB58CA
沙鹿區,土地,南勢坑段埔子小段181~210地號,83.0,住,,,1070413,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4506790,54299,,0.0,0,,RPVNMLRJOHNFFFB98CA
沙鹿區,土地,新竹林段571~600地號,103.7,住,,,1070419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3550000,34233,,0.0,0,,RPWNMLPLNHNFFFB98CA
梧棲區,土地,梧棲段1~30地號,89.0,住,,,1070518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,23596,,0.0,0,,RPUOMLSLNHNFFFB56CA
梧棲區,房地(土地+建物),臺中市梧棲區民和東街55巷1~30號,77.75,住,,,1070502,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1061124,219.34,4,2,4,有,無,11000000,50150,,0.0,0,,RPROMLTLNHNFFFB98CA
清水區,房地(土地+建物),臺中市清水區中正北街97巷1~30號,83.0,住,,,1070508,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0650320,106.26,3,2,2,有,無,3950000,37173,,0.0,0,,RPQPMLSLNHNFFFB88CA
梧棲區,土地,大庄段火燒橋小段91~120地號,209.33,商,,,1070420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,47771,,0.0,0,,RPROMLKMNHNFFFB18CA
沙鹿區,土地,太平段571~600地號,234.47,工,,,1070423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7092000,30247,,0.0,0,,RPUNMLLJOHNFFFB28CA
梧棲區,土地,市鎮南段121~150地號,2255.87,商,,,1070423,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,148763332,65945,,0.0,0,,RPWOMLKMNHNFFFB68CA
梧棲區,土地,市鎮南段151~180地號,2221.56,商,,,1070423,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,147844840,66550,,0.0,0,,RPXOMLKMNHNFFFB78CA
大甲區,土地,平安段661~690地號,94.44,住,,,1070509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,58238,,0.0,0,共有土地購買部分持分,RPQNMLOKOHNFFEB18CA
大安區,房地(土地+建物),臺中市大安區南海路91~120號,157.12,,特定農業區,甲種建築用地,1070414,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0750417,165.24,3,2,2,有,無,3500000,21181,,0.0,0,,RPSNMLOKOHNFFEB38CA
大安區,土地,中海段661~690地號,1979.17,,特定農業區,農牧用地,1070414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,632,,0.0,0,,RPQNMLPKOHNFFEB28CA
梧棲區,土地,忠孝段751~780地號,82.0,住,,,1070512,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1984400,24200,,0.0,0,未辦保存登記建築物買賣,RPRNMLOLNHNFFFB38CA
沙鹿區,房地(土地+建物),臺中市沙鹿區北中一街1巷1~30號,92.49,住,,,1070420,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1000131,212.27,5,1,5,有,有,8500000,40043,,0.0,0,,RPPNMLQLNHNFFFB38CA
沙鹿區,土地,東晉段1081~1110地號,44.18,住,,,1070511,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,24898,,0.0,0,持分共有，賣方與買方熟識，買方協助賣方解決問題。,RPPNMLSLNHNFFFB58CA
大安區,房地(土地+建物),臺中市大安區南海路91~120號,131.59,,特定農業區,甲種建築用地,1070414,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0750417,165.24,3,2,2,有,無,3500000,21181,,0.0,0,,RPXNMLLLOHNFFEB68CA
梧棲區,土地,梧棲段3271~3300地號,52.0,住,,,1070503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1263600,24300,,0.0,0,,RPRNMLPLNHNFFFB48CA
梧棲區,土地,梧棲段3271~3300地號,52.0,住,,,1070503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1263600,24300,,0.0,0,,RPSNMLPLNHNFFFB58CA
梧棲區,土地,永安段121~150地號,1861.0,工,,,1070423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52354582,28132,,0.0,0,,RPTNMLPLNHNFFFB68CA
大甲區,土地,西勢段61~90地號,110.77,,特定農業區,農牧用地,1070514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,299067,2700,,0.0,0,,RPTNMLOJOHNFFEB38CA
大安區,土地,牛埔段31~60地號,1361.0,,特定農業區,農牧用地,1070423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2470000,1815,,0.0,0,,RPRNMLPJOHNFFEB28CA
大甲區,土地,幼獅段661~690地號,159.0,,工業區,丁種建築用地,1070507,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6155520,38714,,0.0,0,,RPSNMLOLNHNFFEB38CA
豐原區,房地(土地+建物)+車位,臺中市豐原區安康路31~60號,27.87,住,,,1070325,土地3建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060612,174.88,3,2,2,有,無,12500000,72908,坡道平面,23.32,1450000,,RPSOMLLLOHNFFDB18CA
神岡區,房地(土地+建物)+車位,臺中市神岡區大漢街63巷1~30號,14.46,住,,,1070331,土地1建物1車位1,一層，二層,八層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0850202,84.78999999999999,3,2,2,有,無,3500000,41278,升降機械,0.0,0,,RPPNMLTKOHNFFDB48CA
豐原區,土地,車路墘段車路墘小段31~60地號,63.0,其他,,,1070329,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,55556,,0.0,0,1070329雙方定買賣契約，總價＄3500000，並同時申請鑑界，待鑑界後發現部分土地現況為水溝及路地，雙方同意折減價款＄1000000，全部總價變更為＄2500000，公契日期107.05.04(因賣方書狀補發)，訂定契約人與登記名義人不為同一人。,RPRNMLLJOHNFFDB77CA
豐原區,房地(土地+建物),臺中市豐原區中正路811~840號,25.5,住,,,1070508,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820325,116.4,2,2,2,有,有,4200000,36082,,0.0,0,,RPVNMLLJOHNFFDB18CA
神岡區,土地,前寮段1051~1080地號,1034.72,農,,,1070315,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9233500,8924,,0.0,0,,RPOOMLQJOHNFFDB08CA
豐原區,土地,萬順段421~450地號,41.49,農,,,1070511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,448092,10800,,0.0,0,,RPQOMLQJOHNFFDB28CA
豐原區,土地,西湳北段991~1020地號,4.89,農,,,1070411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,66430,13585,,0.0,0,,RPPOMLRJOHNFFDB28CA
豐原區,土地,西湳北段1021~1050地號,4.89,農,,,1070411,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,66430,13585,,0.0,0,,RPQOMLRJOHNFFDB38CA
后里區,土地,墩北段481~510地號,3918.89,農,,,1070331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41490000,10587,,0.0,0,,RPVNMLRJOHNFFDB78CA
豐原區,房地(土地+建物),臺中市豐原區豐南街92巷61~90號,86.32,住,,,1070508,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040226,189.68,3,2,3,有,無,14700000,77499,,0.0,0,,RPQNMLSLNHNFFDB48CA
豐原區,房地(土地+建物),臺中市豐原區水源路601~630號,13.8,商,,,1070504,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701218,45.51,1,1,1,有,無,950000,20875,,0.0,0,,RPTNMLSLNHNFFDB78CA
豐原區,房地(土地+建物)+車位,臺中市豐原區信義街181~210號,21.49,商,,,1070427,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970328,124.75,3,2,2,有,有,6500000,52104,坡道機械,16.14,0,,RPRPMLTLNHNFFDB88CA
豐原區,房地(土地+建物),臺中市豐原區中陽路361~390號,38.08,住,,,1070510,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800530,151.12,3,1,2,有,無,5900000,39042,,0.0,0,,RPTPMLTLNHNFFDB09CA
豐原區,土地,豐原段721~750地號,181.0,商,,,1070116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14235650,78650,,0.0,0,,RPOPMLLMNHNFFDB87CA
豐原區,房地(土地+建物),臺中市豐原區東勢街31~60號,217.0,住,,,1070507,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1040605,351.25,5,2,7,有,無,27000000,76868,,0.0,0,,RPQNMLPLNHNFFDB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心一路361~390號,7.05,住,,,1070428,土地1建物1車位1,十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,91.16999999999999,2,1,1,有,有,6400000,70199,坡道機械,11.57,0,,RPQPMLTKOHNFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段571~600號,19.22,商,,,1070421,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,275.21000000000004,3,2,2,有,有,25000000,90840,坡道平面,28.12,0,,RPVPMLTKOHNFFCB56CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路二段241~270號,8.38,商,,,1070213,土地2建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,94.24,2,1,1,有,有,7450000,79053,坡道機械,14.6,0,,RPXPMLTKOHNFFCB76CA
