鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
三星鄉,房地(土地+建物),宜蘭縣三星鄉清洲一路30巷1~30號,107.47,,特定農業區,甲種建築用地,1060608,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1070207,192.98,4,2,4,有,無,9300000,48192,,0.0,0,,RPSNMLKLOHNFFAG18CA
宜蘭市,土地,和平段181~210地號,1653.16,住,,,1070331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,110018000,66550,,0.0,0,,RPWOMLLMNHNFFBG88CA
礁溪鄉,土地,十六結新段361~390地號,1214.02,,特定農業區,農牧用地,1070508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5875000,4839,,0.0,0,,RPPNMLNJOHNFFBG08CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉奇立丹路3巷91~120號,21.34,,特定農業區,甲種建築用地,1070502,土地2建物1車位0,二層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1010502,54.36,1,1,1,有,無,3800000,69904,,0.0,0,,RPRNMLOJOHNFFBG38CA
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市樹人路31~60號,35.54,住,,,1070430,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060603,199.97,3,2,2,有,有,10780000,65846,坡道平面,52.96,1100000,,RPQOMLTLNHNFFBG98CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉永美路二段61巷83弄1~30號,125.73,,特定農業區,甲種建築用地,1070426,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0970505,180.14,4,3,3,有,無,8250000,45798,,0.0,0,,RPUQMLPLNHNFFBG56CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中興路248巷61~90號,128.7,住,,,1070501,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060608,203.22,4,3,5,有,無,11300000,55605,,0.0,0,,RPSOMLPLNHNFFBG78CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉成功一路32巷1~30號,39.58,,特定農業區,甲種建築用地,1070512,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700829,45.01,4,1,3,有,無,1100000,24439,,0.0,0,,RPPOMLOJOHNFFBG28CA
宜蘭市,土地,金六結段七結小段61~90地號,756.43,住,,,1070508,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,75510000,99824,,0.0,0,,RPTPMLOJOHNFFBG78CA
宜蘭市,土地,金六結段七結小段61~90地號,756.43,住,,,1070508,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,75510000,99824,,0.0,0,,RPUPMLOJOHNFFBG88CA
宜蘭市,土地,金六結段七結小段31~60地號,1602.86,住,,,1070508,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,160010000,99828,,0.0,0,,RPVPMLOJOHNFFBG98CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉化龍街8巷1~30號,10.4,住,,,1070430,土地1建物1車位0,二層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860811,53.16,1,0,1,有,有,2600000,48909,,0.0,0,,RPWOMLRJOHNFFBG66CA
羅東鎮,土地,國華段31~60地號,435.0,住,,,1070420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39000000,89655,,0.0,0,,RPTNMLRJOHNFFAG98EA
礁溪鄉,土地,民權段781~810地號,596.33,,特定農業區,農牧用地,1070409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3250000,5450,,0.0,0,,RPOOMLSLNHNFFBG78DA
頭城鎮,土地,新金面段241~270地號,1810.23,,特定農業區,農牧用地,1070517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6078360,3358,,0.0,0,,RPUNMLTLNHNFFBG76DA
三星鄉,房地(土地+建物),宜蘭縣三星鄉大隱十一路167巷1~30號,70.2,,特定農業區,甲種建築用地,1070415,土地2建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0860408,89.42,2,2,1,有,無,4000000,44733,,0.0,0,,RPPNMLPLNHNFFAG48EA
羅東鎮,土地,國華段481~510地號,100.0,住,,,1070507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,60000,,0.0,0,母女間親屬買賣,RPRNMLPLNHNFFAG68EA
大同鄉,土地,大元段31~60地號,3790.0,,山坡地保育區,農牧用地,1070418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,66,,0.0,0,,RPQQMLKMNHNFFAG48EA
頭城鎮,建物,宜蘭縣頭城鎮復興路18巷1~30號,0.0,,,,1070503,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0901127,220.47,5,1,2,有,無,2200000,9979,,0.0,0,,RPTOMLTLNHNFFBG76DA
員山鄉,土地,慶安段91~120地號,902.18,,一般農業區,農牧用地,1061024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,3547,,0.0,0,含地上物:果園,RPTNMLPLNHNFFBG98EA
宜蘭市,土地,建蘭段751~780地號,115.0,農,,,1070515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,41739,,0.0,0,含未辦保存登記建物,RPUNMLPLNHNFFBG09EA
員山鄉,土地,新洲子段481~510地號,1461.43,,特定農業區,農牧用地,1030830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5747000,3932,,0.0,0,由買方出資請賣方興建建築物，含未保存登記建物345.6平方公尺，所有權共兩人。,RPWNMLTLNHNFFBG86CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,79.02,,鄉村區,乙種建築用地,1050215,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,174.7,3,3,3,有,無,8500000,48655,,0.0,0,,RPORMLOJOHNFFBG48CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,80.98,,鄉村區,乙種建築用地,1050106,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,174.7,3,3,3,有,無,8390000,48025,,0.0,0,,RPTRMLOJOHNFFBG98CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,80.28,,鄉村區,乙種建築用地,1050618,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,174.6,3,3,3,有,無,8400000,48110,,0.0,0,,RPVRMLOJOHNFFBG56CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,77.48,,鄉村區,乙種建築用地,1050731,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,180.41,3,3,4,有,無,8680000,48113,,0.0,0,,RPWRMLOJOHNFFBG66CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,80.46,,鄉村區,乙種建築用地,1050106,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,174.7,3,3,3,有,無,8400000,48082,,0.0,0,,RPRRMLOJOHNFFBG78CA
宜蘭市,土地,乾門一段451~480地號,75.11,住,,,1070514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5396000,71841,,0.0,0,,RPQOMLSLNHNFFBG88CA
三星鄉,房地(土地+建物),宜蘭縣三星鄉清洲一路30巷1~30號,119.98,,特定農業區,甲種建築用地,1061001,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1070207,213.04,4,2,4,有,無,9500000,44593,,0.0,0,,RPWNMLKLOHNFFAG58CA
三星鄉,房地(土地+建物),宜蘭縣三星鄉清洲一路30巷1~30號,104.11,,特定農業區,甲種建築用地,1060116,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1070207,189.92,4,2,4,有,無,9100000,47915,,0.0,0,,RPXNMLKLOHNFFAG68CA
三星鄉,房地(土地+建物),宜蘭縣三星鄉清洲一路30巷1~30號,102.92,,特定農業區,甲種建築用地,1060214,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1070207,181.84,4,2,4,有,無,8880000,48834,,0.0,0,,RPPOMLKLOHNFFAG97CA
三星鄉,房地(土地+建物),宜蘭縣三星鄉清洲一路30巷1~30號,110.06,,特定農業區,甲種建築用地,1060302,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1070207,208.33,4,2,4,有,無,10150000,48721,,0.0,0,,RPQOMLKLOHNFFAG08CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市慈航一路61~90號,103.0,,特定農業區,甲種建築用地,1070507,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020702,189.35,4,2,3,有,無,8300000,43834,,0.0,0,,RPROMLPLNHNFFBG68CA
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉信義路34巷1~30號,9.19,商,,,1070514,土地2建物1車位1,十二層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0971231,74.46,1,1,1,有,有,6200000,83266,坡道平面,0.0,0,,RPWNMLPLNHNFFBG09CA
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉信義路34巷1~30號,8.43,商,,,1070514,土地2建物1車位1,十二層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0971231,79.31,1,1,1,有,有,6600000,83218,坡道平面,0.0,0,,RPOOMLPLNHNFFBG38CA
蘇澳鎮,土地,文化段901~930地號,47.09,住,,,1070508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,16989,,0.0,0,,RPVOMLPJOHNFFAG88CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮公正路541~570號,3.97,住,,,1070515,土地1建物1車位0,二十三層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850827,48.730000000000004,1,1,1,有,有,2820000,57870,,0.0,0,,RPRPMLRJOHNFFAG78CA
羅東鎮,土地,仁愛一段1261~1290地號,359.65,,特定農業區,農牧用地,1070512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5766000,16032,,0.0,0,,RPPNMLTJOHNFFAG58CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮四維路152巷1~30號,76.09,,特定農業區,甲種建築用地,1070420,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0730303,100.54,5,3,4,有,無,8000000,79570,,0.0,0,,RPXNMLTLNHNFFAG86CA
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉香中路262巷61~90號,170.99,工,,,1070328,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0940913,138.99,4,1,2,有,無,4800000,34535,一樓平面,0.0,0,,RPOOMLOJOHNFFAG08CA
蘇澳鎮,土地,頂寮段631~660地號,1660.28,,工業區,丁種建築用地,1070425,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15598331,9395,,0.0,0,,RPTPMLSLNHNFFAG56CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉三路168巷1~30號,73.78,,鄉村區,乙種建築用地,1070424,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700725,85.06,4,1,3,有,無,5000000,58782,,0.0,0,另有增建，約22坪。,RPVOMLTLNHNFFAG76CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮天祥路166巷1~30號,61.0,住,,,1070419,土地1建物1車位0,全,一層,透天厝,住家用,木造,,40.5,2,1,1,有,無,5000000,123457,,0.0,0,,RPPNMLTLNHNFFAG68CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉吉祥路112巷31~60號,104.54,,特定農業區,甲種建築用地,1061109,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1060922,191.23,4,2,5,有,無,8450000,44188,,0.0,0,,RPPNMLPLNHNFFAG28CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉吉祥路112巷31~60號,98.87,,特定農業區,甲種建築用地,1061109,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1060922,188.28,4,2,5,有,無,7960000,42277,,0.0,0,,RPQNMLPLNHNFFAG38CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮民意街1~30號,64.0,住,,,1070426,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0650614,142.44,0,0,3,無,無,6000000,42123,,0.0,0,,RPRNMLSLNHNFFAG78CA
三星鄉,土地,福和段1201~1230地號,252.09,,鄉村區,乙種建築用地,1070403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5560000,,,0.0,0,,RPRNMLTLNHNFFAG88CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉光明路356巷1~30號,113.19,,特定農業區,甲種建築用地,1070420,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0870605,165.83,6,2,3,有,無,7200000,43418,,0.0,0,,RPSNMLTLNHNFFAG98CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉中興路三段19巷1~30號,85.32,住,,,1070429,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0800917,155.34,4,3,3,有,無,6100000,39269,,0.0,0,,RPVPMLSLNHNFFAG76CA
冬山鄉,土地,中山段61~90地號,2558.0,,一般農業區,農牧用地,1070420,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6100000,2385,,0.0,0,,RPQOMLPLNHNFFAG48CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮復興路一段93巷1~30號,46.55,住,,,1070510,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790530,96.13,3,2,2,有,無,3650000,37969,,0.0,0,,RPVNMLSLNHNFFAG56CA
羅東鎮,土地,東安段1~30地號,28.75,,特定農業區,甲種建築用地,1070518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,652625,22700,,0.0,0,,RPQOMLSLNHNFFAG78CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉冬山路五段361~390號,107.36,住,,,1070411,土地2建物1車位0,一層，二層，三層，四層，騎樓，見其他登記事項,四層,店面(店鋪),見其他登記事項,見其他登記事項,1070212,259.97,5,0,7,有,無,25000000,96165,,0.0,0,,RPPNMLQKOHNFFAG38CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉冬山路五段361~390號,79.24,住,,,1060123,土地1建物1車位0,一層，二層，三層，騎樓，見其他登記事項,三層,店面(店鋪),見其他登記事項,見其他登記事項,1070212,200.38,3,0,5,有,無,19000000,94820,,0.0,0,,RPQNMLQKOHNFFAG48CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉龍祥十路1~30號,13908.0,,工業區,丁種建築用地,1070426,土地1建物2車位0,一層,一層,工廠,工業用,見其他登記事項,0830402,4265.95,0,0,0,無,無,175000000,,,0.0,0,,RPPOMLSJOHNFFAG58CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮站前南路31~60號,28.22,住,,,1070424,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790203,91.83,3,2,2,有,無,3200000,34847,,0.0,0,平台有增建。,RPQOMLSJOHNFFAG68CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮站前南路31~60號,28.22,住,,,1070424,土地2建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790203,87.14999999999999,3,2,2,有,無,4800000,55077,,0.0,0,壹樓空地有增建。,SPQOMLSJOHNFFAG78CA
羅東鎮,土地,中華段121~150地號,130.0,商,,,1070428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24900000,191538,,0.0,0,,RPRNMLLJOHNFFAG97CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉和平路31~60號,14.2,住,,,1070504,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860121,76.64,1,1,1,有,無,3300000,43058,,0.0,0,,RPOQMLPLNHNFFBG58CA
三星鄉,房地(土地+建物),宜蘭縣三星鄉清洲一路30巷1~30號,107.31,,特定農業區,甲種建築用地,1060125,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1070207,197.48,4,2,4,有,無,9550000,48359,,0.0,0,,RPVNMLKLOHNFFAG48CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉冬山路五段361~390號,64.24,住,,,1060203,土地1建物1車位0,三層，騎樓，一層，二層，見其他登記事項,三層,店面(店鋪),住家用,見其他登記事項,1070212,173.84,3,0,5,有,無,17100000,98366,,0.0,0,,RPSNMLQKOHNFFAG68CA
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市樹人路31~60號,34.58,住,,,1070413,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060603,196.98000000000002,3,2,2,有,有,11300000,70823,坡道平面,52.96,1100000,,RPSOMLTLNHNFFBG56CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉龍潭路568巷1~30號,51.29,住,,,1050909,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070208,104.27000000000001,3,2,2,有,有,5300000,50830,,0.0,0,,RPVNMLKMNHNFFBG58CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大忠路91~120號,11.99,住,,,1070424,土地1建物1車位0,六層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861017,65.24,1,1,1,有,有,3690000,56560,,0.0,0,,RPSRMLOJOHNFFBG88CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路156巷1~30號,8.34,住,,,1070424,土地1建物1車位0,一層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861226,55.36,1,1,1,有,有,3800000,68654,,0.0,0,,RPQRMLOJOHNFFBG68CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,95.19,,鄉村區,乙種建築用地,1050110,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,204.68,3,3,3,有,無,10000000,48857,,0.0,0,,RPWPMLOJOHNFFBG09CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,100.83,,鄉村區,乙種建築用地,1050115,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,197.24,3,3,3,有,無,10200000,51714,,0.0,0,,RPXPMLOJOHNFFBG56CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,104.62,,鄉村區,乙種建築用地,1050103,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,196.89,3,3,3,有,無,9960000,50587,,0.0,0,,RPOQMLOJOHNFFBG38CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,97.51,,鄉村區,乙種建築用地,1050109,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,196.89,3,3,3,有,無,10060000,51095,,0.0,0,,RPQQMLOJOHNFFBG58CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,130.27,,鄉村區,乙種建築用地,1050111,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,240.0,3,3,3,有,無,10880000,45333,,0.0,0,,RPRQMLOJOHNFFBG68CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路249巷1~30號,105.81,,鄉村區,乙種建築用地,1050119,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,177.67,2,5,4,有,無,8700000,48967,,0.0,0,,RPSQMLOJOHNFFBG78CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路249巷1~30號,85.79,,鄉村區,乙種建築用地,1060213,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,174.64,3,3,3,有,無,8380000,47984,,0.0,0,,RPVQMLOJOHNFFBG09CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,74.18,,鄉村區,乙種建築用地,1050106,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,174.7,3,3,3,有,無,8400000,48082,,0.0,0,,RPWQMLOJOHNFFBG56CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,74.38,,鄉村區,乙種建築用地,1050101,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,174.7,3,3,3,有,無,8380000,47968,,0.0,0,,RPXQMLOJOHNFFBG66CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,94.92,,鄉村區,乙種建築用地,1050305,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,220.79,3,3,4,有,無,10500000,47557,,0.0,0,,RPSOMLOJOHNFFBG58CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,81.73,,鄉村區,乙種建築用地,1050904,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,173.94,3,3,3,有,無,8380000,48178,,0.0,0,,RPTOMLOJOHNFFBG68CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,94.98,,鄉村區,乙種建築用地,1050312,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,223.45,3,3,4,有,無,11000000,49228,,0.0,0,,RPXOMLOJOHNFFBG09CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,78.68,,鄉村區,乙種建築用地,1050607,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,164.69,3,3,3,有,無,8160000,49548,,0.0,0,,RPOPMLOJOHNFFBG28CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉惠民路245巷1~30號,79.78,,鄉村區,乙種建築用地,1050902,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070213,169.75,3,3,3,有,無,8280000,48778,,0.0,0,,RPPPMLOJOHNFFBG38CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路242巷1~30號,24.19,住,,,1070428,土地2建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0721007,76.81,1,1,1,有,無,3100000,40359,,0.0,0,,RPVNMLLKOHNFFBG58CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉公園路70巷39弄1~30號,32.84,其他,,,1070125,土地1建物1車位0,一層,十一層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060628,84.75999999999999,0,0,0,無,無,14700000,173431,,0.0,0,,RPQNMLQKOHNFFBG58CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路一段151~180號,12.76,,特定農業區,甲種建築用地,1070414,土地1建物1車位0,六層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850216,50.97,1,1,1,有,有,2500000,49048,,0.0,0,,RPOOMLTKOHNFFAG88EA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大忠路61~90號,15.93,住,,,1070424,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930108,112.5,2,1,1,有,有,5000000,44444,,0.0,0,,RPPNMLTKOHNFFBG78CA
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉溫泉路31~60號,4.98,商,,,1070424,土地1建物1車位1,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850318,67.63,1,1,1,有,有,3780000,55892,升降機械,0.0,0,,RPSNMLPLOHNFFBG78CA
蘇澳鎮,土地,猴猴段1231~1260地號,110.18,,鄉村區,乙種建築用地,1070423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1650000,14975,,0.0,0,親屬間交易(向兄嫂承買),RPQNMLLJOHNFFAG08EA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永清路271~300號,106.92,住,,,1070410,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820116,179.94,5,2,3,有,無,13000000,72246,,0.0,0,,RPQNMLSLNHNFFAG88EA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市女中路三段226巷1~30號,115.77,住,,,1070408,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070412,226.3,4,3,5,有,無,15000000,66284,,0.0,0,,RPPNMLMLOHNFFBG18CA
蘇澳鎮,土地,文化段631~660地號,1006.74,住,,,1070331,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17080000,16966,,0.0,0,,RPRQMLKMNHNFFAG58EA
蘇澳鎮,土地,文化段631~660地號,1107.35,住,,,1070331,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18788000,16967,,0.0,0,"就現場填土,買方補貼新台幣三十二萬元給賣方",RPSQMLKMNHNFFAG68EA
蘇澳鎮,土地,文化段631~660地號,1610.65,住,,,1070323,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27317000,16960,,0.0,0,"就現場填土,買方補貼新台幣465,000元給賣方",RPTQMLKMNHNFFAG78EA
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮頭濱路二段463巷1~30號,96.74,,鄉村區,乙種建築用地,1070517,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690614,123.4,3,1,2,有,無,2000000,16207,,0.0,0,,RPWNMLKMNHNFFBG78DA
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮開蘭路241~270號,133.58,住,,,1070503,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0570701,235.66,1,1,1,有,無,9000000,38191,,0.0,0,,RPXNMLKMNHNFFBG88DA
壯圍鄉,土地,壯濱二段451~480地號,75.28,,一般農業區,農牧用地,1070508,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,7970,,0.0,0,買方為後面營業人因為經營輪胎行需要進出使用,RPRNMLPJOHNFFBG68EA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大忠路62巷1~30號,26.08,住,,,1070518,土地3建物1車位0,二層,九層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1040107,79.25,1,1,1,有,有,5800000,73186,,0.0,0,朋友間買賣,RPXNMLSLNHNFFBG07EA
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市金六結路481~510號,19.81,住,,,1070426,土地2建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830303,127.97,3,2,2,有,有,4400000,34383,坡道平面,0.0,0,1陽台外推、 2買受人有二人,RPRNMLTLNHNFFBG56EA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市女中路三段226巷1~30號,113.57,住,,,1060619,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070412,222.84,3,3,4,有,無,15000000,67313,,0.0,0,,RPVNMLRKOHNFFBG56CA
